id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
653211;04/01/2025;sábado;16:50:00;MG;116;629,5;ORIZANIA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;4;0;1;0;2;2;1;4;-20,57445201;-42,20865305;SPRF-MG;DEL07-MG;UOP02-DEL07-MG
653225;04/01/2025;sábado;18:30:00;PE;428;22;CABROBO;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;2;1;0;0;1;0;0;2;-8,48878386;-39,41542596;SPRF-PE;DEL05-PE;UOP03-DEL05-PE
653227;04/01/2025;sábado;21:00:00;PR;277;422,8;CANTAGALO;Ingestão de álcool pelo condutor;Colisão frontal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;3;0;1;0;1;2;1;4;-25,39207098;-52,10673809;SPRF-PR;DEL04-PR;UOP02-DEL04-PR
653230;04/01/2025;sábado;22:00:00;SP;116;53,3;LORENA;Ausência de reação do condutor;Capotamento;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Sim;4;0;2;0;1;1;2;3;-22,75255433;-45,10741076;SPRF-SP;DEL08-SP;UOP02-DEL08-SP
653250;05/01/2025;domingo;00:45:00;MG;50;188,6;UBERABA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Aclive;Reta";Não;4;0;0;1;2;1;1;3;-19,84070819;-47,87993327;SPRF-MG;DEL13-MG;UOP01-DEL13-MG
653270;04/01/2025;sábado;23:40:00;BA;116;512;FEIRA DE SANTANA;Ausência de reação do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Curva;Sim;1;0;0;0;0;1;0;1;-12,22978187;-38,96432161;SPRF-BA;DEL02-BA;UOP01-DEL02-BA
653279;05/01/2025;domingo;06:40:00;RJ;116;232;PIRAI;Ausência de reação do condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;"Curva;Declive";Não;4;0;2;0;2;0;2;2;-22,65604007;-43,83713888;SPRF-RJ;DEL07-RJ;UOP01-DEL07-RJ
653284;05/01/2025;domingo;04:36:00;RO;364;277,6;PRESIDENTE MEDICI;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Fatais;Plena Noite;Decrescente;Ignorado;Simples;"Reta;Interseção de Vias";Não;3;1;0;0;1;3;0;5;-11,384555;-61,783628;SPRF-RO;DEL02-RO;UOP01-DEL02-RO
653293;05/01/2025;domingo;07:30:00;RS;386;402;TRIUNFO;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;1;1;0;1;2;-29,762325;-51,585972;SPRF-RS;DEL04-RS;UOP02-DEL04-RS
653309;05/01/2025;domingo;10:00:00;CE;222;214,8;FORQUILHA;Afundamento ou ondulação no pavimento;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;2;0;1;0;0;1;1;2;-3,76728996;-40,28895097;SPRF-CE;DEL04-CE;UOP01-DEL04-CE
653313;05/01/2025;domingo;11:00:00;MG;116;805;ALEM PARAIBA;Ausência de reação do condutor;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;0;0;2;0;0;2;-21,79939622;-42,70870435;SPRF-MG;DEL07-MG;UOP01-DEL07-MG
653337;05/01/2025;domingo;12:30:00;RS;287;354,4;JAGUARI;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Declive;Curva;Interseção de Vias";Sim;2;0;1;0;0;2;1;3;-29,48260578;-54,68942642;SPRF-RS;DEL12-RS;UOP02-DEL12-RS
653338;05/01/2025;domingo;07:30:00;BA;101;398;IBIRAPITANGA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;2;0;1;0;0;1;1;2;-14,07899378;-39,38422488;SPRF-BA;DEL05-BA;UOP03-DEL05-BA
653349;05/01/2025;domingo;14:26:00;MT;174;478;COMODORO;Acumulo de água sobre o pavimento;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;"Reta;Declive";Não;4;0;4;0;0;0;4;2;-13,726515;-59,77919903;SPRF-MT;DEL04-MT;UOP02-DEL04-MT
653351;05/01/2025;domingo;14:15:00;MG;356;279,3;EUGENOPOLIS;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;"Curva;Declive";Não;2;0;1;0;0;1;1;2;-21,12514202;-42,254502;SPRF-MG;DEL07-MG;UOP02-DEL07-MG
653355;05/01/2025;domingo;15:50:00;SC;470;80,2;RODEIO;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Ponte";Não;4;1;1;0;1;2;1;4;-26,948239;-49,318551;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
653368;05/01/2025;domingo;11:40:00;BA;20;58;SAO DESIDERIO;Reação tardia ou ineficiente do condutor;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;5;0;1;0;3;3;1;5;-13;-46;SPRF-BA;DEL10-BA;UOP02-DEL10-BA
653379;05/01/2025;domingo;18:00:00;BA;101;677;ITAGIMIRIM;Reação tardia ou ineficiente do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;5;0;3;0;1;3;3;5;-16,057762;-39,618071;SPRF-BA;DEL09-BA;UOP03-DEL09-BA
653382;05/01/2025;domingo;19:05:00;MS;267;240;NOVA ALVORADA DO SUL;Manobra de mudança de faixa;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;0;1;1;0;2;-21,48567886;-54,29779898;SPRF-MS;DEL02-MS;UOP01-DEL02-MS
653385;05/01/2025;domingo;20:03:00;PB;101;3;MATARACA;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;4;0;2;0;1;1;2;3;-6,53182311;-35,11546245;SPRF-PB;DEL01-PB;UOP03-DEL01-PB
653398;05/01/2025;domingo;16:15:00;BA;101;914;NOVA VICOSA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Declive;Reta";Não;3;0;2;0;1;0;2;1;-17,86211322;-39,80415344;SPRF-BA;DEL09-BA;UOP02-DEL09-BA
653419;05/01/2025;domingo;22:00:00;ES;393;11,2;MUQUI;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Declive;Reta";Não;2;0;0;1;1;0;1;2;-20,85189406;-41,24479292;SPRF-ES;DEL03-ES;UOP02-DEL03-ES
653421;05/01/2025;domingo;23:50:00;BA;324;621;SALVADOR;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Curva;Sim;2;0;2;0;0;0;2;1;-12,91233708;-38,45956983;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
653424;06/01/2025;segunda-feira;00:00:00;PE;232;178;BELO JARDIM;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;5;1;1;1;1;2;2;5;-8,34353242;-36,4199731;SPRF-PE;DEL03-PE;UOP02-DEL03-PE
653430;06/01/2025;segunda-feira;03:50:00;PR;277;173,3;PALMEIRA;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Plena Noite;Decrescente;Nublado;Simples;"Declive;Reta";Não;3;1;0;0;1;1;0;3;-25,44058;-49,972164;SPRF-PR;DEL08-PR;UOP02-DEL08-PR
653453;06/01/2025;segunda-feira;07:20:00;SP;381;65;MAIRIPORA;Demais falhas mecânicas ou elétricas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Amanhecer;Crescente;Sol;Dupla;"Declive;Reta";Não;7;0;2;0;4;1;2;6;-23,31495374;-46,58245152;SPRF-SP;DEL03-SP;UOP01-DEL03-SP
653454;06/01/2025;segunda-feira;07:00:00;BA;116;664;JEQUIE;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;4;0;2;0;1;1;2;3;-13,73294498;-40,09867203;SPRF-BA;DEL03-BA;UOP01-DEL03-BA
653468;06/01/2025;segunda-feira;06:55:00;BA;116;891,5;CANDIDO SALES;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Curva;Declive";Não;6;0;2;0;3;2;2;4;-15,29350898;-41,13824403;SPRF-BA;DEL08-BA;UOP03-DEL08-BA
653470;06/01/2025;segunda-feira;08:40:00;RJ;101;323;NITEROI;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Ponte;Curva";Não;3;0;1;0;2;0;1;3;-22,87438415;-43,12238932;SPRF-RJ;DEL02-RJ;UOP01-DEL02-RJ
653472;06/01/2025;segunda-feira;09:00:00;SC;470;49,1;BLUMENAU;Condutor deixou de manter distância do veículo da frente;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Não;4;0;1;0;3;0;1;4;-26,860662;-49,065159;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
653476;06/01/2025;segunda-feira;07:40:00;PR;277;473,8;NOVA LARANJEIRAS;Reação tardia ou ineficiente do condutor;Tombamento;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;"Curva;Declive";Não;2;0;0;0;1;1;0;2;-25,30354721;-52,55960226;SPRF-PR;DEL04-PR;UOP02-DEL04-PR
653487;06/01/2025;segunda-feira;12:05:00;RS;386;38,2;FREDERICO WESTPHALEN;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;2;0;1;0;1;0;1;2;-27,391367;-53,400776;SPRF-RS;DEL08-RS;UOP02-DEL08-RS
653488;06/01/2025;segunda-feira;10:30:00;MS;158;33,8;PARANAIBA;Demais falhas mecânicas ou elétricas;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;2;0;2;0;0;0;2;1;-19,26124717;-51,50069016;SPRF-MS;DEL08-MS;UOP01-DEL08-MS
653490;06/01/2025;segunda-feira;12:00:00;SP;116;164;JACAREI;Frear bruscamente;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;1;1;1;3;-23,29166028;-46,00002382;SPRF-SP;DEL02-SP;UOP01-DEL02-SP
653492;06/01/2025;segunda-feira;09:15:00;SC;282;339,8;CAMPOS NOVOS;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Interseção de Vias;Não;5;0;2;0;2;1;2;3;-27,387402;-51,232861;SPRF-SC;DEL07-SC;UOP06-DEL07-SC
653493;06/01/2025;segunda-feira;11:45:00;TO;153;237;COLINAS DO TOCANTINS;Ultrapassagem Indevida;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;3;0;0;2;0;3;2;5;-7,96747498;-48,46389145;SPRF-TO;DEL02-TO;UOP01-DEL02-TO
653496;06/01/2025;segunda-feira;11:40:00;RS;386;140;SARANDI;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;4;0;0;1;1;2;1;3;-28,000616;-52,894413;SPRF-RS;DEL08-RS;UOP01-DEL08-RS
653497;06/01/2025;segunda-feira;10:50:00;PR;277;364;GUARAPUAVA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;"Aclive;Reta";Não;2;0;1;0;0;2;1;3;-25,42195856;-51,6665554;SPRF-PR;DEL08-PR;UOP01-DEL08-PR
653499;06/01/2025;segunda-feira;11:45:00;MG;50;203;DELTA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;"Reta;Aclive";Não;6;0;3;0;2;2;3;4;-19,92627147;-47,82191068;SPRF-MG;DEL13-MG;UOP01-DEL13-MG
653501;06/01/2025;segunda-feira;13:10:00;PR;277;3,5;PARANAGUA;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Interseção de Vias;Reta;Rotatória";Sim;3;0;0;1;1;6;1;8;-25,54611314;-48,56010032;SPRF-PR;DEL01-PR;UOP05-DEL01-PR
653502;06/01/2025;segunda-feira;12:00:00;PR;376;463,1;PONTA GROSSA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Curva;Declive";Não;2;0;1;0;0;1;1;2;-25,022566;-50,33223;SPRF-PR;DEL03-PR;UOP01-DEL03-PR
653503;06/01/2025;segunda-feira;10:40:00;MG;116;395;GOVERNADOR VALADARES;Ultrapassagem Indevida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;3;0;1;0;1;1;1;3;-18,72180716;-41,98905056;SPRF-MG;DEL06-MG;UOP01-DEL06-MG
653510;06/01/2025;segunda-feira;11:30:00;BA;101;356;WENCESLAU GUIMARAES;Velocidade Incompatível;Tombamento;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Declive";Não;3;1;0;0;0;2;0;3;-13,66550345;-39,47859764;SPRF-BA;DEL05-BA;UOP03-DEL05-BA
653516;06/01/2025;segunda-feira;14:10:00;MG;153;135;PRATA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Declive;Curva";Não;1;0;1;0;0;0;1;1;-19,5207219;-48,83355386;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
653517;06/01/2025;segunda-feira;11:35:00;MS;158;136,6;APARECIDA DO TABOADO;Velocidade Incompatível;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;4;0;0;1;2;1;1;3;-19,99898502;-51,11416952;SPRF-MS;DEL08-MS;UOP01-DEL08-MS
653520;06/01/2025;segunda-feira;14:00:00;RS;285;202,3;LAGOA VERMELHA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;5;1;0;1;1;2;1;5;-28,211273;-51,546356;SPRF-RS;DEL08-RS;UOP05-DEL08-RS
653528;06/01/2025;segunda-feira;15:30:00;ES;101;173,8;ARACRUZ;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;3;0;0;1;1;1;1;3;-19,57221883;-40,18397327;SPRF-ES;DEL04-ES;UOP01-DEL04-ES
653529;06/01/2025;segunda-feira;14:20:00;MG;116;480,5;DOM CAVATI;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Simples;Reta;Sim;3;0;0;1;1;2;1;4;-19,400735;-42,115264;SPRF-MG;DEL06-MG;UOP02-DEL06-MG
653530;06/01/2025;segunda-feira;07:55:00;SC;101;118,9;ITAJAI;Reação tardia ou ineficiente do condutor;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;2;0;0;0;1;1;0;2;-26,895859;-48,71903;SPRF-SC;DEL04-SC;UOP04-DEL04-SC
653533;06/01/2025;segunda-feira;16:00:00;MG;40;783,5;JUIZ DE FORA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Curva;Não;2;0;1;0;0;1;1;2;-21,72429033;-43,43949665;SPRF-MG;DEL05-MG;UOP01-DEL05-MG
653534;06/01/2025;segunda-feira;16:00:00;SC;470;54,1;BLUMENAU;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;"Rotatória;Interseção de Vias";Não;2;0;0;0;2;0;0;2;-26,87407627;-49,11412239;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
653537;06/01/2025;segunda-feira;15:20:00;RJ;101;398;ITAGUAI;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;5;0;2;0;2;2;2;5;-22,86787912;-43,74862922;SPRF-RJ;DEL03-RJ;UOP01-DEL03-RJ
653539;06/01/2025;segunda-feira;16:30:00;GO;20;150,5;FLORES DE GOIAS;Demais falhas mecânicas ou elétricas;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Aclive;Reta";Não;7;0;4;0;2;1;4;4;-14,697994;-46,648884;SPRF-DF;DEL02-DF;UOP03-DEL02-DF
653542;06/01/2025;segunda-feira;15:30:00;PR;373;453;CHOPINZINHO;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de Vias;Não;8;0;0;1;6;2;1;4;-25,89898392;-52,37329602;SPRF-PR;DEL02-PR;UOP01-DEL02-PR
653543;06/01/2025;segunda-feira;16:30:00;RJ;116;179;BELFORD ROXO;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;1;1;0;2;3;-22,769902;-43,408036;SPRF-RJ;DEL06-RJ;UOP01-DEL06-RJ
653548;06/01/2025;segunda-feira;13:00:00;MG;262;583,3;CAMPOS ALTOS;Ultrapassagem Indevida;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Curva;Não;3;0;2;0;0;1;2;2;-19,649634;-46,080652;SPRF-MG;DEL08-MG;UOP02-DEL08-MG
653549;06/01/2025;segunda-feira;16:15:00;SC;101;76;ARAQUARI;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;0;0;1;1;0;2;-26,55954801;-48,72063404;SPRF-SC;DEL03-SC;UOP02-DEL03-SC
653553;06/01/2025;segunda-feira;17:20:00;PB;104;132,5;QUEIMADAS;Demais falhas mecânicas ou elétricas;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Sim;3;0;0;1;2;0;1;3;-7,30787596;-35,89344027;SPRF-PB;DEL02-PB;UOP03-DEL02-PB
653559;06/01/2025;segunda-feira;15:00:00;MG;251;354,1;PADRE CARVALHO;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Reta;Declive";Não;2;0;1;0;0;1;1;2;-16,2857962;-42,5422384;SPRF-MG;DEL12-MG;UOP02-DEL12-MG
653567;06/01/2025;segunda-feira;18:25:00;BA;116;462;SANTO ESTEVAO;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-12,45182;-39,253353;SPRF-BA;DEL02-BA;UOP01-DEL02-BA
653568;06/01/2025;segunda-feira;18:00:00;SC;101;375,3;ICARA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Múltipla;Reta;Não;3;0;1;0;1;1;1;3;-28,72014713;-49,23508784;SPRF-SC;DEL02-SC;UOP01-DEL02-SC
653574;06/01/2025;segunda-feira;12:30:00;BA;349;1007;CORRENTINA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;10;0;1;1;7;1;2;3;-13,798735;-46,164127;SPRF-BA;DEL10-BA;UOP02-DEL10-BA
653576;06/01/2025;segunda-feira;13:00:00;MG;40;258,5;SAO GONCALO DO ABAETE;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;"Declive;Reta";Não;3;1;0;0;1;1;0;2;-18,13657095;-45,37279299;SPRF-MG;DEL14-MG;UOP02-DEL14-MG
653583;06/01/2025;segunda-feira;19:30:00;SE;101;145,7;ESTANCIA;Afundamento ou ondulação no pavimento;Queda de ocupante de veículo;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;2;1;0;0;0;1;0;2;-11,22094463;-37,41933749;SPRF-SE;DEL02-SE;UOP01-DEL02-SE
653589;06/01/2025;segunda-feira;20:05:00;PE;232;251;ARCOVERDE;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;2;0;1;0;1;0;1;1;-8,429241;-37,060127;SPRF-PE;DEL04-PE;UOP02-DEL04-PE
653593;06/01/2025;segunda-feira;20:00:00;MG;153;129;PRATA;Chuva;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não;3;0;1;0;2;0;1;2;-19,47713595;-48,86719852;SPRF-MG;DEL15-MG;UOP03-DEL15-MG
653595;06/01/2025;segunda-feira;21:20:00;PR;277;2,1;PARANAGUA;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;"Interseção de Vias;Reta";Sim;3;0;1;0;1;5;1;7;-25,508003;-48,528306;SPRF-PR;DEL01-PR;UOP05-DEL01-PR
653598;06/01/2025;segunda-feira;19:20:00;MT;70;300;PRIMAVERA DO LESTE;Demais falhas mecânicas ou elétricas;Eventos atípicos;Com Vítimas Feridas;Plena Noite;Decrescente;Nevoeiro/Neblina;Simples;"Declive;Reta";Não;2;0;1;0;0;1;1;2;-15,57911988;-54,47201099;SPRF-MT;DEL05-MT;UOP01-DEL05-MT
653599;06/01/2025;segunda-feira;18:50:00;MT;70;126;GENERAL CARNEIRO;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Nublado;Simples;Reta;Não;3;1;0;0;0;2;0;2;-15,58797578;-53,17073277;SPRF-MT;DEL07-MT;UOP01-DEL07-MT
