id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;feridos;ilesos;ignorados;veiculos;latitude;longitude;regional;delegacia;uop
774256;26/05/2026;terça-feira;11:45:00;SC;470;138,8;RIO DO SUL;Reação tardia ou ineficiente do condutor;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Não;3;0;0;2;2;1;0;2;-27,2162;-49,6538;SPRF-SC;DEL04/SC;UOP02-DEL04-SC
774259;10/05/2026;domingo;18:34:00;MT;70;503,5;CUIABA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;"Em Obras;Reta;Desvio Temporário";Não;6;0;4;0;4;1;0;3;-15,69938044;-56,03563142;SPRF-MT;DEL01/MT;UOP02-DEL01-MT
774262;26/05/2026;terça-feira;11:05:00;RO;435;123;CEREJEIRAS;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Interseção de Vias;Sim;2;0;0;1;1;1;0;2;-13,18903688;-60,81107895;SPRF-RO;DEL04-RO;UOP02-DEL04-RO
774263;26/05/2026;terça-feira;15:18:00;GO;20;183;SIMOLANDIA;Fumaça;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;0;0;1;0;3;-14,45281873;-46,47057407;SPRF-DF;DEL02-DF;UOP03-DEL02-DF
774269;26/05/2026;terça-feira;00:10:00;MG;262;540;LUZ;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Decrescente;Ignorado;Simples;"Reta;Declive";Não;2;0;0;0;0;1;0;2;-19,714858;-45,888063;SPRF-MG;DEL08/MG;UOP02-DEL08-MG
774270;26/05/2026;terça-feira;10:48:00;SP;116;465;PARIQUERA-ACU;Mal súbito do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;2;0;1;0;1;0;0;2;-24,64770768;-47,92385928;SPRF-SP;DEL05/SP;UOP01-DEL05-SP
774278;26/05/2026;terça-feira;14:30:00;MS;163;153,9;JUTI;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;0;0;0;1;0;3;-22,949223;-54,454031;SPRF-MS;DEL09/MS;UOP01-DEL09-MS
774280;25/05/2026;segunda-feira;23:00:00;BA;101;755;ITABELA;Ingestão de álcool pelo condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;"Curva;Declive";Não;1;0;1;0;1;0;0;1;-16,64844594;-39,51480347;SPRF-BA;DEL09/BA;UOP01-DEL09-BA
774288;26/05/2026;terça-feira;13:00:00;BA;110;73;JEREMOABO;Problema com o freio;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Crescente;Nublado;Simples;"Curva;Declive";Sim;3;1;0;0;0;0;0;4;-10,065327;-38,34407184;SPRF-BA;DEL07/BA;UOP01-DEL07-BA
774292;26/05/2026;terça-feira;16:45:00;GO;153;654,3;GOIATUBA;Condutor usando celular;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;4;0;0;2;2;1;0;3;-17,995548;-49,260715;SPRF-GO;DEL03/GO;UOP01-DEL03-GO
774300;26/05/2026;terça-feira;17:10:00;RJ;101;136;CARAPEBUS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;0;0;0;2;0;3;-22,150285;-41,731726;SPRF-RJ;DEL08/RJ;UOP04-DEL08-RJ
774304;26/05/2026;terça-feira;18:02:00;SE;101;66,1;ROSARIO DO CATETE;Pista esburacada;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;Reta;Não;4;0;4;0;4;0;0;2;-10,714205;-37,061463;SPRF-SE;DEL02-SE;UOP02-DEL02-SE
774305;26/05/2026;terça-feira;16:00:00;MG;262;88;ABRE CAMPO;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Aclive";Não;2;0;0;0;0;2;0;1;-20,33492546;-42,44824156;SPRF-MG;DEL03/MG;UOP03-DEL03-MG
774312;26/05/2026;terça-feira;17:50:00;ES;259;55;COLATINA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Aclive;Não;2;0;0;1;1;1;0;2;-19,5260223;-40,67595542;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
774315;26/05/2026;terça-feira;16:20:00;RJ;101;294;ITABORAI;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Múltipla;Reta;Sim;2;0;0;1;1;1;0;2;-22,76055305;-42,898113;SPRF-RJ;DEL02/RJ;UOP02-DEL02-RJ
774321;26/05/2026;terça-feira;17:20:00;RJ;101;50;CAMPOS DOS GOYTACAZES;Acessar a via sem observar a presença dos outros veículos;Colisão traseira;Com Vítimas Feridas;Anoitecer;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;1;0;2;-21,639873;-41,312195;SPRF-RJ;DEL08/RJ;UOP01-DEL08-RJ
774323;26/05/2026;terça-feira;12:50:00;SC;153;37;PONTE SERRADA;Ultrapassagem Indevida;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;"Aclive;Reta";Não;2;0;1;0;1;0;0;2;-26,82477749;-51,72611587;SPRF-SC;DEL07/SC;UOP07-DEL07-SC
774324;26/05/2026;terça-feira;18:00:00;RJ;116;282,8;BARRA MANSA;Ausência de reação do condutor;Engavetamento;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;1;1;0;3;-22,521657;-44,203647;SPRF-RJ;DEL07/RJ;UOP02-DEL07-RJ
774326;26/05/2026;terça-feira;14:23:00;PR;376;667,3;GUARATUBA;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Fatais;Pleno dia;Crescente;Nevoeiro/Neblina;Simples;"Curva;Declive";Não;4;2;0;0;0;0;0;3;-25,86354338;-48,93649578;SPRF-PR;DEL01/PR;UOP04-DEL01-PR
774330;26/05/2026;terça-feira;18:25:00;BA;101;253;CONCEICAO DO ALMEIDA;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Declive;Não;2;0;0;0;0;2;0;2;-12,9106243;-39,2408052;SPRF-BA;DEL11/BA;UOP01-DEL11-BA
774337;26/05/2026;terça-feira;14:30:00;RS;290;161,2;SAO JERONIMO;Transitar na contramão;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Declive;Não;3;0;2;0;2;1;0;2;-30,11340874;-51,82992809;SPRF-RS;DEL02/RS;UOP01-DEL02-RS
774339;26/05/2026;terça-feira;19:55:00;SP;116;302;SAO LOURENCO DA SERRA;Manobra de mudança de faixa;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;"Reta;Declive";Não;2;0;1;0;1;1;0;2;-23,823;-46,92568;SPRF-SP;DEL04/SP;UOP01-DEL04-SP
774347;26/05/2026;terça-feira;19:35:00;SP;116;210;GUARULHOS;Ausência de reação do condutor;Colisão lateral mesmo sentido;Sem Vítimas;Anoitecer;Crescente;Céu Claro;Múltipla;"Interseção de Vias;Curva";Sim;3;0;0;0;0;2;0;3;-23,431065;-46,417387;SPRF-SP;DEL01/SP;UOP01-DEL01-SP
774349;26/05/2026;terça-feira;19:50:00;PR;476;97;BOCAIUVA DO SUL;Condutor Dormindo;Tombamento;Sem Vítimas;Plena Noite;Crescente;Garoa/Chuvisco;Simples;"Declive;Reta";Não;2;0;0;0;0;0;1;2;-25,2413239;-49,1298981;SPRF-PR;DEL01/PR;UOP01-DEL01-PR
774352;26/05/2026;terça-feira;19:20:00;PR;376;631,8;SAO JOSE DOS PINHAIS;Acessar a via sem observar a presença dos outros veículos;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Múltipla;Reta;Sim;3;0;0;1;1;1;0;3;-25,71473689;-49,13859336;SPRF-PR;DEL01/PR;UOP04-DEL01-PR
774357;26/05/2026;terça-feira;18:45:00;PR;376;301;MAUA DA SERRA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;"Curva;Declive";Não;1;0;1;0;1;0;0;1;-23,93336433;-51,13679633;SPRF-PR;DEL07/PR;UOP02-DEL07-PR
774360;26/05/2026;terça-feira;20:00:00;PR;116;93,5;SAO JOSE DOS PINHAIS;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Sem Vítimas;Plena Noite;Decrescente;Nublado;Dupla;Reta;Não;3;0;0;0;0;2;0;3;-25,516962;-49,131829;SPRF-PR;DEL01/PR;UOP08-DEL01-PR
774361;26/05/2026;terça-feira;20:50:00;SP;116;511;CAJATI;Ausência de reação do condutor;Tombamento;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;"Declive;Curva";Não;4;2;0;1;1;0;0;2;-24,81696517;-48,20972443;SPRF-SP;DEL05/SP;UOP02-DEL05-SP
774364;26/05/2026;terça-feira;20:08:00;RJ;40;111;DUQUE DE CAXIAS;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Não;1;0;0;0;0;1;0;1;-22,6933676;-43,2875152;SPRF-RJ;DEL01/RJ;UOP02-DEL01-RJ
774366;26/05/2026;terça-feira;21:00:00;MG;40;429,4;PARAOPEBA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Ignorado;Dupla;Reta;Não;3;0;1;0;1;1;0;4;-19,191324;-44,487767;SPRF-MG;DEL02/MG;UOP01-DEL02-MG
774367;26/05/2026;terça-feira;18:00:00;RS;386;235;SOLEDADE;Condutor Dormindo;Saída de leito carroçável;Sem Vítimas;Anoitecer;Crescente;Garoa/Chuvisco;Simples;Curva;Não;2;0;0;0;0;1;0;2;-28,73298;-52,55566;SPRF-RS;DEL04/RS;UOP03-DEL04-RS
774368;26/05/2026;terça-feira;20:40:00;SC;470;100;APIUNA;Ausência de reação do condutor;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Crescente;Nevoeiro/Neblina;Simples;Curva;Sim;3;0;0;1;1;1;0;3;-27,0469;-49,3925;SPRF-SC;DEL04/SC;UOP02-DEL04-SC
774377;26/05/2026;terça-feira;22:00:00;MG;40;516;RIBEIRAO DAS NEVES;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;0;1;1;0;0;2;-19,8163999;-44,0891742;SPRF-MG;DEL01/MG;UOP02-DEL01-MG
774379;26/05/2026;terça-feira;20:27:00;PI;316;0,9;TERESINA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;0;2;-5,128818;-42,807761;SPRF-PI;DEL01-PI;UOP02-DEL01-PI
774386;26/05/2026;terça-feira;23:30:00;ES;101;123,6;SOORETAMA;Acessar a via sem observar a presença dos outros veículos;Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Simples;"Aclive;Reta";Não;2;1;0;0;0;0;0;2;-19,17376247;-40,08981616;SPRF-ES;DEL04-ES;UOP01-DEL04-ES
774395;27/05/2026;quarta-feira;00:15:00;MG;381;674,7;PERDOES;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;"Curva;Aclive";Não;2;0;1;0;1;0;0;2;-21,089921;-45,070049;SPRF-MG;DEL04/MG;UOP02-DEL04-MG
774396;27/05/2026;quarta-feira;01:15:00;SC;101;140;BALNEARIO CAMBORIU;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Garoa/Chuvisco;Múltipla;Reta;Não;4;0;1;0;1;1;0;4;-27,04076066;-48,59994292;SPRF-SC;DEL04/SC;UOP03-DEL04-SC
774397;26/05/2026;terça-feira;23:30:00;MS;262;25,8;TRES LAGOAS;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;4;0;1;1;2;1;0;4;-20,80867506;-51,84328079;SPRF-MS;DEL07/MS;UOP01-DEL07-MS
774400;27/05/2026;quarta-feira;02:10:00;PR;277;705;SAO MIGUEL DO IGUACU;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Nevoeiro/Neblina;Dupla;"Declive;Reta";Sim;1;0;1;0;1;0;0;1;-25,42958872;-54,36867563;SPRF-PR;DEL05/PR;UOP01-DEL05-PR
774402;26/05/2026;terça-feira;19:32:00;BA;101;703,5;EUNAPOLIS;Transitar na contramão;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;"Curva;Declive";Não;3;0;1;0;1;1;0;4;-16,268368;-39,582145;SPRF-BA;DEL09/BA;UOP01-DEL09-BA
774403;27/05/2026;quarta-feira;05:30:00;MG;381;406,6;NOVA UNIAO;Objeto estático sobre o leito carroçável;Colisão traseira;Com Vítimas Fatais;Amanhecer;Crescente;Nevoeiro/Neblina;Dupla;"Declive;Reta";Não;4;1;0;0;0;2;0;3;-19,726907;-43,565534;SPRF-MG;DEL01/MG;UOP01-DEL01-MG
774404;27/05/2026;quarta-feira;06:00:00;ES;101;210;IBIRACU;Ausência de reação do condutor;Colisão frontal;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Dupla;"Aclive;Reta";Não;10;0;4;0;4;5;0;4;-19,801732;-40,368103;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
774405;26/05/2026;terça-feira;20:40:00;BA;242;258;ITABERABA;Transitar na contramão;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;28;0;1;0;1;26;0;6;-12,48065;-40,527763;SPRF-BA;DEL06/BA;UOP02-DEL06-BA
774408;26/05/2026;terça-feira;23:40:00;RJ;356;49;ITAPERUNA;Declive acentuado;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;"Curva;Declive";Não;2;0;1;0;1;0;0;2;-21,252745;-41,7834167;SPRF-RJ;DEL08/RJ;UOP03-DEL08-RJ
774410;18/05/2026;segunda-feira;15:00:00;SC;282;532;CORDILHEIRA ALTA;Velocidade Incompatível;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;8;0;0;0;0;4;0;6;-26,99246294;-52,61001773;SPRF-SC;DEL07/SC;UOP01-DEL07-SC
774411;27/05/2026;quarta-feira;06:30:00;BA;324;599;SIMOES FILHO;Pedestre andava na pista;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;4;0;0;1;1;1;0;3;-12,7531983;-38,4305417;SPRF-BA;DEL01/BA;UOP01-DEL01-BA
774417;26/05/2026;terça-feira;06:45:00;SC;470;181;POUSO REDONDO;Reação tardia ou ineficiente do condutor;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Decrescente;Chuva;Simples;Reta;Não;4;0;1;0;1;3;0;3;-27,24971;-49,988184;SPRF-SC;DEL04/SC;UOP02-DEL04-SC
774421;27/05/2026;quarta-feira;06:43:00;RN;101;94,9;NATAL;Condutor deixou de manter distância do veículo da frente;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;6;0;1;0;1;5;0;5;-5,836635;-35,211583;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
774425;27/05/2026;quarta-feira;06:30:00;PB;230;19;JOAO PESSOA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Sim;3;0;2;0;2;1;0;2;-7,13034007;-34,85111165;SPRF-PB;DEL01-PB;UOP01-DEL01-PB
774431;27/05/2026;quarta-feira;08:00:00;ES;101;278;SERRA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Reta;Não;2;0;1;0;1;1;0;2;-20,21698365;-40,32974606;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
774443;27/05/2026;quarta-feira;09:05:00;MG;381;302,9;ANTONIO DIAS;Velocidade Incompatível;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;"Reta;Declive";Não;3;0;0;1;1;1;0;3;-19,64281;-42,92084;SPRF-MG;DEL03/MG;UOP02-DEL03-MG
774450;27/05/2026;quarta-feira;09:10:00;PR;476;145;CURITIBA;Frear bruscamente;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Dupla;Retorno Regulamentado;Não;2;0;1;0;1;1;0;2;-25,54779892;-49,32176678;SPRF-PR;DEL01/PR;UOP06-DEL01-PR
774460;03/05/2026;domingo;13:00:00;AL;101;41;FLEXEIRAS;Demais falhas na via;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Não;2;0;1;0;1;0;0;3;-9,171585;-35,774786;SPRF-AL;DEL01-AL;UOP02-DEL01-AL
774462;27/05/2026;quarta-feira;10:10:00;RO;364;380;THEOBROMA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;3;0;1;0;1;1;0;5;-10;-62;SPRF-RO;DEL02-RO;UOP01-DEL02-RO
774463;27/05/2026;quarta-feira;05:10:00;BA;324;572;SAO SEBASTIAO DO PASSE;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;0;2;-12,5572;-38,56637;SPRF-BA;DEL01/BA;UOP01-DEL01-BA
774467;27/05/2026;quarta-feira;11:45:00;PR;369;160;CAMBE;Ausência de reação do condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;1;0;1;2;0;3;-23,28235;-51,2519183;SPRF-PR;DEL07/PR;UOP01-DEL07-PR
774477;27/05/2026;quarta-feira;11:40:00;GO;20;219;POSSE;Ausência de reação do condutor;Colisão frontal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;3;1;0;1;1;0;0;4;-14,12769919;-46,3154912;SPRF-DF;DEL02-DF;UOP03-DEL02-DF
774480;27/05/2026;quarta-feira;12:00:00;PR;369;239,2;JANDAIA DO SUL;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Declive";Não;4;2;0;0;0;2;0;3;-23,65915;-51,69089;SPRF-PR;DEL09/PR;UOP01-DEL09-PR
774481;27/05/2026;quarta-feira;12:45:00;PR;277;115;CAMPO LARGO;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Curva;Sim;3;0;0;1;1;1;0;3;-25,43744315;-49,44496661;SPRF-PR;DEL01/PR;UOP07-DEL01-PR
774490;27/05/2026;quarta-feira;13:19:00;PE;101;128,2;ESCADA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;Reta;Sim;3;0;1;0;1;1;0;3;-8,381036;-35,24555;SPRF-PE;DEL01/PE;UOP03-DEL01-PE
774493;27/05/2026;quarta-feira;11:20:00;BA;101;448;AURELINO LEAL;Velocidade Incompatível;Colisão frontal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;2;1;0;0;0;1;0;2;-14,33328;-39,31716;SPRF-BA;DEL05/BA;UOP01-DEL05-BA
774505;17/04/2026;sexta-feira;21:57:00;RJ;493;0;ITABORAI;Ausência de reação do condutor;Engavetamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;3;0;1;0;1;2;0;3;-22,7693107;-42,92255251;SPRF-RJ;DEL02/RJ;UOP02-DEL02-RJ
774507;27/05/2026;quarta-feira;08:00:00;PR;476;53,5;TUNAS DO PARANA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;"Declive;Curva";Não;2;0;0;1;1;0;0;3;-24,96139004;-49,09548385;SPRF-PR;DEL01/PR;UOP01-DEL01-PR
774508;27/05/2026;quarta-feira;12:30:00;BA;101;734,3;ITABELA;Velocidade Incompatível;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;"Curva;Declive";Não;3;0;2;0;2;1;0;3;-16,49345596;-39,57466826;SPRF-BA;DEL09/BA;UOP01-DEL09-BA
774509;27/05/2026;quarta-feira;15:25:00;RS;285;121,8;VACARIA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;"Em Obras;Interseção de Vias;Rotatória";Sim;2;0;0;0;0;2;0;2;-28,50575;-50,9433467;SPRF-RS;DEL05/RS;UOP03-DEL05-RS
774511;27/05/2026;quarta-feira;11:00:00;RO;364;1052;PORTO VELHO;Reação tardia ou ineficiente do condutor;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;6;0;4;1;5;0;0;3;-9,788951;-66,467335;SPRF-RO;DEL01-RO;UOP03-DEL01-RO
774513;27/05/2026;quarta-feira;15:05:00;PR;153;37,5;SANTO ANTONIO DA PLATINA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;3;0;2;0;2;1;0;2;-23,26208075;-50,05827991;SPRF-PR;DEL07/PR;UOP04-DEL07-PR
774514;27/05/2026;quarta-feira;15:30:00;SC;101;129,2;BALNEARIO CAMBORIU;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;2;0;0;0;0;2;0;2;-26,98144;-48,67617;SPRF-SC;DEL04/SC;UOP03-DEL04-SC
774522;27/05/2026;quarta-feira;14:08:00;GO;158;137;CAIAPONIA;Acesso irregular;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Interseção de Vias;Reta";Não;5;0;1;0;1;3;0;7;-16,82091761;-51,76126957;SPRF-GO;DEL04/GO;UOP02-DEL04-GO
774524;27/05/2026;quarta-feira;15:30:00;MG;365;528;MONTE CARMELO;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Aclive";Não;3;0;0;1;1;0;0;2;-18,914108;-47,462448;SPRF-MG;DEL10/MG;UOP01-DEL10-MG
774530;27/05/2026;quarta-feira;15:30:00;CE;222;40;CAUCAIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Sim;2;0;1;1;2;0;0;2;-3,685266;-38,913434;SPRF-CE;DEL01/CE;UOP03-DEL01-CE
774531;27/05/2026;quarta-feira;17:00:00;SP;116;520,4;CAJATI;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Anoitecer;Crescente;Garoa/Chuvisco;Dupla;"Curva;Aclive";Não;2;0;0;0;0;1;0;2;-24,89563767;-48,24545002;SPRF-SP;DEL05/SP;UOP02-DEL05-SP
774536;27/05/2026;quarta-feira;15:30:00;GO;153;641;MORRINHOS;Demais falhas mecânicas ou elétricas;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;1;0;0;1;-17,880605;-49,23039;SPRF-GO;DEL03/GO;UOP01-DEL03-GO
774541;27/05/2026;quarta-feira;19:00:00;MG;381;1;BETIM;Trafegar com motocicleta (ou similar) entre as faixas;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;1;0;1;2;0;2;-19,9694184;-44,15977669;SPRF-MG;DEL01/MG;UOP03-DEL01-MG
774543;22/02/2026;domingo;18:45:00;PA;163;250;NOVO PROGRESSO;Velocidade Incompatível;Colisão frontal;Sem Vítimas;Plena Noite;Decrescente;Ignorado;Simples;Reta;Não;2;0;0;0;0;0;1;2;-7,08862768;-55,40250778;SPRF-PA;DEL05/PA;UOP03-DEL05-PA
774553;27/05/2026;quarta-feira;18:40:00;MT;70;528;VARZEA GRANDE;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Anoitecer;Decrescente;Ignorado;Simples;Reta;Não;3;0;0;1;1;1;0;4;-15,67871427;-56,27185824;SPRF-MT;DEL01/MT;UOP02-DEL01-MT
774564;27/05/2026;quarta-feira;20:45:00;RS;392;252,3;CACAPAVA DO SUL;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;0;0;1;1;1;0;4;-30,5293708;-53,442965;SPRF-RS;DEL09/RS;UOP02-DEL09-RS
774572;27/05/2026;quarta-feira;17:30:00;PB;104;143,4;QUEIMADAS;Condutor Dormindo;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Curva;Não;5;0;0;2;2;3;0;4;-7,392425;-35,897432;SPRF-PB;DEL02-PB;UOP03-DEL02-PB
774577;27/05/2026;quarta-feira;21:00:00;PA;316;72;CASTANHAL;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;4;0;0;2;2;1;0;3;-1,289108;-47,846233;SPRF-PA;DEL01/PA;UOP01-DEL01-PA
774580;27/05/2026;quarta-feira;20:20:00;MG;50;107;UBERABA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Reta;Declive";Não;2;0;1;0;1;0;0;3;-19,28781324;-48,12149048;SPRF-MG;DEL13/MG;UOP01-DEL13-MG
774583;27/05/2026;quarta-feira;22:26:00;GO;60;4,4;SANTO ANTONIO DO DESCOBERTO;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;"Declive;Curva";Não;2;0;1;0;1;0;0;2;-16,08911;-48,273733;SPRF-DF;DEL03-DF;UOP01-DEL03-DF
774585;28/05/2026;quinta-feira;00:00:00;SP;116;360;MIRACATU;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Curva;Declive";Não;2;0;1;0;1;0;0;2;-24,11315896;-47,26922923;SPRF-SP;DEL04/SP;UOP03-DEL04-SP
